Date,Close,Symbol
2002-12-23,14.49,WIKI/AAPL.4
2002-12-24,14.36,WIKI/AAPL.4
2002-12-26,14.4,WIKI/AAPL.4
2002-12-27,14.06,WIKI/AAPL.4
2002-12-30,14.07,WIKI/AAPL.4
2002-12-31,14.33,WIKI/AAPL.4
2003-01-02,14.8,WIKI/AAPL.4
2003-01-03,14.9,WIKI/AAPL.4
2003-01-06,14.9,WIKI/AAPL.4
2003-01-07,14.85,WIKI/AAPL.4
2003-01-08,14.55,WIKI/AAPL.4
2003-01-09,14.68,WIKI/AAPL.4
2003-01-10,14.72,WIKI/AAPL.4
2003-01-13,14.63,WIKI/AAPL.4
2003-01-14,14.61,WIKI/AAPL.4
2003-01-15,14.43,WIKI/AAPL.4
2003-01-16,14.62,WIKI/AAPL.4
2003-01-17,14.1,WIKI/AAPL.4
2003-01-21,14.02,WIKI/AAPL.4
2003-01-22,13.88,WIKI/AAPL.4
2003-01-23,14.17,WIKI/AAPL.4
2003-01-24,13.8,WIKI/AAPL.4
2003-01-27,14.13,WIKI/AAPL.4
2003-01-28,14.58,WIKI/AAPL.4
2003-01-29,14.58,WIKI/AAPL.4
2003-01-30,14.32,WIKI/AAPL.4
2003-01-31,14.36,WIKI/AAPL.4
2003-02-03,14.66,WIKI/AAPL.4
2003-02-04,14.6,WIKI/AAPL.4
2003-02-05,14.45,WIKI/AAPL.4
2003-02-06,14.43,WIKI/AAPL.4
2003-02-07,14.15,WIKI/AAPL.4
2003-02-10,14.35,WIKI/AAPL.4
2003-02-11,14.35,WIKI/AAPL.4
2003-02-12,14.39,WIKI/AAPL.4
2003-02-13,14.54,WIKI/AAPL.4
2003-02-14,14.67,WIKI/AAPL.4
2003-02-18,15.27,WIKI/AAPL.4
2003-02-19,14.85,WIKI/AAPL.4
2003-02-20,14.77,WIKI/AAPL.4
2003-02-21,15.0,WIKI/AAPL.4
2003-02-24,14.74,WIKI/AAPL.4
2003-02-25,15.02,WIKI/AAPL.4
2003-02-26,14.5,WIKI/AAPL.4
2003-02-27,14.86,WIKI/AAPL.4
2003-02-28,15.01,WIKI/AAPL.4
2003-03-03,14.65,WIKI/AAPL.4
2003-03-04,14.56,WIKI/AAPL.4
2003-03-05,14.62,WIKI/AAPL.4
2003-03-06,14.56,WIKI/AAPL.4
2003-03-07,14.53,WIKI/AAPL.4
2003-03-10,14.37,WIKI/AAPL.4
2003-03-11,14.23,WIKI/AAPL.4
2003-03-12,14.22,WIKI/AAPL.4
2003-03-13,14.72,WIKI/AAPL.4
2003-03-14,14.78,WIKI/AAPL.4
2003-03-17,15.01,WIKI/AAPL.4
2003-03-18,15.0,WIKI/AAPL.4
2003-03-19,14.95,WIKI/AAPL.4
2003-03-20,14.91,WIKI/AAPL.4
2003-03-21,15.0,WIKI/AAPL.4
2003-03-24,14.37,WIKI/AAPL.4
2003-03-25,14.55,WIKI/AAPL.4
2003-03-26,14.41,WIKI/AAPL.4
2003-03-27,14.49,WIKI/AAPL.4
2003-03-28,14.57,WIKI/AAPL.4
2003-03-31,14.14,WIKI/AAPL.4
2003-04-01,14.16,WIKI/AAPL.4
2003-04-02,14.6,WIKI/AAPL.4
2003-04-03,14.46,WIKI/AAPL.4
2003-04-04,14.41,WIKI/AAPL.4
2003-04-07,14.49,WIKI/AAPL.4
2003-04-08,14.45,WIKI/AAPL.4
2003-04-09,14.19,WIKI/AAPL.4
2003-04-10,14.37,WIKI/AAPL.4
2003-04-11,13.2,WIKI/AAPL.4
2003-04-14,13.58,WIKI/AAPL.4
2003-04-15,13.39,WIKI/AAPL.4
2003-04-16,13.24,WIKI/AAPL.4
2003-04-17,13.12,WIKI/AAPL.4
2003-04-21,13.14,WIKI/AAPL.4
2003-04-22,13.51,WIKI/AAPL.4
2003-04-23,13.58,WIKI/AAPL.4
2003-04-24,13.44,WIKI/AAPL.4
2003-04-25,13.35,WIKI/AAPL.4
2003-04-28,13.86,WIKI/AAPL.4
2003-04-29,14.06,WIKI/AAPL.4
2003-04-30,14.22,WIKI/AAPL.4
2003-05-01,14.36,WIKI/AAPL.4
2003-05-02,14.45,WIKI/AAPL.4
2003-05-05,16.09,WIKI/AAPL.4
2003-05-06,17.5,WIKI/AAPL.4
2003-05-07,17.65,WIKI/AAPL.4
2003-05-08,18.0,WIKI/AAPL.4
2003-05-09,18.3,WIKI/AAPL.4
2003-05-12,18.56,WIKI/AAPL.4
2003-05-13,18.67,WIKI/AAPL.4
2003-05-14,18.55,WIKI/AAPL.4
2003-05-15,18.73,WIKI/AAPL.4
2003-05-16,18.8,WIKI/AAPL.4
2003-05-19,18.1,WIKI/AAPL.4
2003-05-20,17.79,WIKI/AAPL.4
2003-05-21,17.85,WIKI/AAPL.4
2003-05-22,18.24,WIKI/AAPL.4
2003-05-23,18.32,WIKI/AAPL.4
2003-05-27,18.88,WIKI/AAPL.4
2003-05-28,18.28,WIKI/AAPL.4
2003-05-29,18.1,WIKI/AAPL.4
2003-05-30,17.95,WIKI/AAPL.4
2003-06-02,17.45,WIKI/AAPL.4
2003-06-03,17.31,WIKI/AAPL.4
2003-06-04,17.6,WIKI/AAPL.4
2003-06-05,17.64,WIKI/AAPL.4
2003-06-06,17.15,WIKI/AAPL.4
2003-06-09,16.79,WIKI/AAPL.4
2003-06-10,17.18,WIKI/AAPL.4
2003-06-11,17.45,WIKI/AAPL.4
2003-06-12,17.77,WIKI/AAPL.4
2003-06-13,17.42,WIKI/AAPL.4
2003-06-16,18.27,WIKI/AAPL.4
2003-06-17,18.19,WIKI/AAPL.4
2003-06-18,19.12,WIKI/AAPL.4
2003-06-19,19.14,WIKI/AAPL.4
2003-06-20,19.2,WIKI/AAPL.4
2003-06-23,19.06,WIKI/AAPL.4
2003-06-24,18.78,WIKI/AAPL.4
2003-06-25,19.09,WIKI/AAPL.4
2003-06-26,19.29,WIKI/AAPL.4
2003-06-27,18.73,WIKI/AAPL.4
2003-06-30,19.06,WIKI/AAPL.4
2003-07-01,19.09,WIKI/AAPL.4
2003-07-02,19.27,WIKI/AAPL.4
2003-07-03,19.13,WIKI/AAPL.4
2003-07-07,19.87,WIKI/AAPL.4
2003-07-08,20.4,WIKI/AAPL.4
2003-07-09,19.89,WIKI/AAPL.4
2003-07-10,19.58,WIKI/AAPL.4
2003-07-11,19.85,WIKI/AAPL.4
2003-07-14,19.9,WIKI/AAPL.4
2003-07-15,19.61,WIKI/AAPL.4
2003-07-16,19.87,WIKI/AAPL.4
2003-07-17,20.9,WIKI/AAPL.4
2003-07-18,20.859,WIKI/AAPL.4
2003-07-21,20.61,WIKI/AAPL.4
2003-07-22,20.8,WIKI/AAPL.4
2003-07-23,20.79,WIKI/AAPL.4
2003-07-24,20.51,WIKI/AAPL.4
2003-07-25,21.54,WIKI/AAPL.4
2003-07-28,20.99,WIKI/AAPL.4
2003-07-29,20.72,WIKI/AAPL.4
2003-07-30,20.28,WIKI/AAPL.4
2003-07-31,21.08,WIKI/AAPL.4
2003-08-01,20.73,WIKI/AAPL.4
2003-08-04,21.21,WIKI/AAPL.4
2003-08-05,20.38,WIKI/AAPL.4
2003-08-06,19.63,WIKI/AAPL.4
2003-08-07,19.93,WIKI/AAPL.4
2003-08-08,19.64,WIKI/AAPL.4
2003-08-11,19.66,WIKI/AAPL.4
2003-08-12,19.7,WIKI/AAPL.4
2003-08-13,20.18,WIKI/AAPL.4
2003-08-14,19.97,WIKI/AAPL.4
2003-08-15,19.71,WIKI/AAPL.4
2003-08-18,20.34,WIKI/AAPL.4
2003-08-19,20.32,WIKI/AAPL.4
2003-08-20,21.01,WIKI/AAPL.4
2003-08-21,21.68,WIKI/AAPL.4
2003-08-22,20.88,WIKI/AAPL.4
2003-08-25,20.86,WIKI/AAPL.4
2003-08-26,21.05,WIKI/AAPL.4
2003-08-27,21.48,WIKI/AAPL.4
2003-08-28,22.19,WIKI/AAPL.4
2003-08-29,22.61,WIKI/AAPL.4
2003-09-02,22.85,WIKI/AAPL.4
2003-09-03,22.95,WIKI/AAPL.4
2003-09-04,22.83,WIKI/AAPL.4
2003-09-05,22.5,WIKI/AAPL.4
2003-09-08,22.74,WIKI/AAPL.4
2003-09-09,22.37,WIKI/AAPL.4
2003-09-10,22.18,WIKI/AAPL.4
2003-09-11,22.56,WIKI/AAPL.4
2003-09-12,23.1,WIKI/AAPL.4
2003-09-15,22.21,WIKI/AAPL.4
2003-09-16,22.36,WIKI/AAPL.4
2003-09-17,22.12,WIKI/AAPL.4
2003-09-18,22.88,WIKI/AAPL.4
2003-09-19,22.58,WIKI/AAPL.4
2003-09-22,22.08,WIKI/AAPL.4
2003-09-23,22.43,WIKI/AAPL.4
2003-09-24,21.32,WIKI/AAPL.4
2003-09-25,20.43,WIKI/AAPL.4
2003-09-26,20.69,WIKI/AAPL.4
2003-09-29,21.3,WIKI/AAPL.4
2003-09-30,20.72,WIKI/AAPL.4
2003-10-01,20.79,WIKI/AAPL.4
2003-10-02,20.57,WIKI/AAPL.4
2003-10-03,21.69,WIKI/AAPL.4
2003-10-06,22.29,WIKI/AAPL.4
2003-10-07,23.22,WIKI/AAPL.4
2003-10-08,23.06,WIKI/AAPL.4
2003-10-09,23.45,WIKI/AAPL.4
2003-10-10,23.68,WIKI/AAPL.4
2003-10-13,24.35,WIKI/AAPL.4
2003-10-14,24.55,WIKI/AAPL.4
2003-10-15,24.82,WIKI/AAPL.4
2003-10-16,23.25,WIKI/AAPL.4
2003-10-17,22.75,WIKI/AAPL.4
2003-10-20,23.22,WIKI/AAPL.4
2003-10-21,23.18,WIKI/AAPL.4
2003-10-22,22.76,WIKI/AAPL.4
2003-10-23,22.99,WIKI/AAPL.4
2003-10-24,22.6,WIKI/AAPL.4
2003-10-27,22.6,WIKI/AAPL.4
2003-10-28,23.72,WIKI/AAPL.4
2003-10-29,23.69,WIKI/AAPL.4
2003-10-30,23.09,WIKI/AAPL.4
2003-10-31,22.89,WIKI/AAPL.4
2003-11-03,23.15,WIKI/AAPL.4
2003-11-04,22.91,WIKI/AAPL.4
2003-11-05,23.03,WIKI/AAPL.4
2003-11-06,23.12,WIKI/AAPL.4
2003-11-07,22.5,WIKI/AAPL.4
2003-11-10,21.9,WIKI/AAPL.4
2003-11-11,21.54,WIKI/AAPL.4
2003-11-12,22.33,WIKI/AAPL.4
2003-11-13,22.42,WIKI/AAPL.4
2003-11-14,21.46,WIKI/AAPL.4
2003-11-17,21.13,WIKI/AAPL.4
2003-11-18,20.41,WIKI/AAPL.4
2003-11-19,20.4199,WIKI/AAPL.4
2003-11-20,20.375,WIKI/AAPL.4
2003-11-21,20.28,WIKI/AAPL.4
2003-11-24,21.15,WIKI/AAPL.4
2003-11-25,20.68,WIKI/AAPL.4
2003-11-26,20.72,WIKI/AAPL.4
2003-11-28,20.91,WIKI/AAPL.4
2003-12-01,21.71,WIKI/AAPL.4
2003-12-02,21.54,WIKI/AAPL.4
2003-12-03,21.03,WIKI/AAPL.4
2003-12-04,21.15,WIKI/AAPL.4
2003-12-05,20.85,WIKI/AAPL.4
2003-12-08,21.05,WIKI/AAPL.4
2003-12-09,20.45,WIKI/AAPL.4
2003-12-10,20.38,WIKI/AAPL.4
2003-12-11,21.21,WIKI/AAPL.4
2003-12-12,20.89,WIKI/AAPL.4
2003-12-15,20.17,WIKI/AAPL.4
2003-12-16,20.12,WIKI/AAPL.4
2003-12-17,19.88,WIKI/AAPL.4
2003-12-18,20.04,WIKI/AAPL.4
2003-12-19,19.7,WIKI/AAPL.4
2003-12-22,19.85,WIKI/AAPL.4
2003-12-23,19.81,WIKI/AAPL.4
2003-12-24,20.41,WIKI/AAPL.4
2003-12-26,20.78,WIKI/AAPL.4
2003-12-29,21.15,WIKI/AAPL.4
2003-12-30,21.28,WIKI/AAPL.4
2003-12-31,21.37,WIKI/AAPL.4
2004-01-02,21.28,WIKI/AAPL.4
2004-01-05,22.17,WIKI/AAPL.4
2004-01-06,22.09,WIKI/AAPL.4
2004-01-07,22.59,WIKI/AAPL.4
2004-01-08,23.36,WIKI/AAPL.4
2004-01-09,23.0,WIKI/AAPL.4
2004-01-12,23.73,WIKI/AAPL.4
2004-01-13,24.12,WIKI/AAPL.4
2004-01-14,24.2,WIKI/AAPL.4
2004-01-15,22.85,WIKI/AAPL.4
2004-01-16,22.72,WIKI/AAPL.4
2004-01-20,22.73,WIKI/AAPL.4
2004-01-21,22.61,WIKI/AAPL.4
2004-01-22,22.18,WIKI/AAPL.4
2004-01-23,22.56,WIKI/AAPL.4
2004-01-26,23.01,WIKI/AAPL.4
2004-01-27,23.07,WIKI/AAPL.4
2004-01-28,22.52,WIKI/AAPL.4
2004-01-29,22.68,WIKI/AAPL.4
2004-01-30,22.56,WIKI/AAPL.4
2004-02-02,22.32,WIKI/AAPL.4
2004-02-03,22.26,WIKI/AAPL.4
2004-02-04,21.79,WIKI/AAPL.4
2004-02-05,22.42,WIKI/AAPL.4
2004-02-06,22.71,WIKI/AAPL.4
2004-02-09,22.667,WIKI/AAPL.4
2004-02-10,22.98,WIKI/AAPL.4
2004-02-11,23.8,WIKI/AAPL.4
2004-02-12,23.73,WIKI/AAPL.4
2004-02-13,23.0,WIKI/AAPL.4
2004-02-17,23.16,WIKI/AAPL.4
2004-02-18,23.26,WIKI/AAPL.4
2004-02-19,22.47,WIKI/AAPL.4
2004-02-20,22.4,WIKI/AAPL.4
2004-02-23,22.19,WIKI/AAPL.4
2004-02-24,22.36,WIKI/AAPL.4
2004-02-25,22.81,WIKI/AAPL.4
2004-02-26,23.04,WIKI/AAPL.4
2004-02-27,23.92,WIKI/AAPL.4
2004-03-01,24.02,WIKI/AAPL.4
2004-03-02,23.81,WIKI/AAPL.4
2004-03-03,23.92,WIKI/AAPL.4
2004-03-04,25.16,WIKI/AAPL.4
2004-03-05,26.74,WIKI/AAPL.4
2004-03-08,26.0,WIKI/AAPL.4
2004-03-09,27.1,WIKI/AAPL.4
2004-03-10,27.68,WIKI/AAPL.4
2004-03-11,27.15,WIKI/AAPL.4
2004-03-12,27.56,WIKI/AAPL.4
2004-03-15,26.45,WIKI/AAPL.4
2004-03-16,25.82,WIKI/AAPL.4
2004-03-17,26.19,WIKI/AAPL.4
2004-03-18,25.67,WIKI/AAPL.4
2004-03-19,25.86,WIKI/AAPL.4
2004-03-22,25.86,WIKI/AAPL.4
2004-03-23,25.29,WIKI/AAPL.4
2004-03-24,25.5,WIKI/AAPL.4
2004-03-25,26.87,WIKI/AAPL.4
2004-03-26,27.04,WIKI/AAPL.4
2004-03-29,27.91,WIKI/AAPL.4
2004-03-30,27.92,WIKI/AAPL.4
2004-03-31,27.04,WIKI/AAPL.4
2004-04-01,27.11,WIKI/AAPL.4
2004-04-02,27.5,WIKI/AAPL.4
2004-04-05,28.32,WIKI/AAPL.4
2004-04-06,27.83,WIKI/AAPL.4
2004-04-07,27.31,WIKI/AAPL.4
2004-04-08,27.53,WIKI/AAPL.4
2004-04-12,28.04,WIKI/AAPL.4
2004-04-13,26.93,WIKI/AAPL.4
2004-04-14,26.64,WIKI/AAPL.4
2004-04-15,29.3,WIKI/AAPL.4
2004-04-16,29.18,WIKI/AAPL.4
2004-04-19,28.35,WIKI/AAPL.4
2004-04-20,27.73,WIKI/AAPL.4
2004-04-21,27.73,WIKI/AAPL.4
2004-04-22,27.78,WIKI/AAPL.4
2004-04-23,27.7,WIKI/AAPL.4
2004-04-26,27.13,WIKI/AAPL.4
2004-04-27,26.94,WIKI/AAPL.4
2004-04-28,26.45,WIKI/AAPL.4
2004-04-29,26.77,WIKI/AAPL.4
2004-04-30,25.78,WIKI/AAPL.4
2004-05-03,26.07,WIKI/AAPL.4
2004-05-04,26.14,WIKI/AAPL.4
2004-05-05,26.65,WIKI/AAPL.4
2004-05-06,26.58,WIKI/AAPL.4
2004-05-07,26.67,WIKI/AAPL.4
2004-05-10,26.28,WIKI/AAPL.4
2004-05-11,27.14,WIKI/AAPL.4
2004-05-12,27.3,WIKI/AAPL.4
2004-05-13,27.19,WIKI/AAPL.4
2004-05-14,27.06,WIKI/AAPL.4
2004-05-17,26.64,WIKI/AAPL.4
2004-05-18,27.06,WIKI/AAPL.4
2004-05-19,26.47,WIKI/AAPL.4
2004-05-20,26.71,WIKI/AAPL.4
2004-05-21,27.11,WIKI/AAPL.4
2004-05-24,27.34,WIKI/AAPL.4
2004-05-25,28.41,WIKI/AAPL.4
2004-05-26,28.51,WIKI/AAPL.4
2004-05-27,28.17,WIKI/AAPL.4
2004-05-28,28.06,WIKI/AAPL.4
2004-06-01,28.06,WIKI/AAPL.4
2004-06-02,28.92,WIKI/AAPL.4
2004-06-03,28.4,WIKI/AAPL.4
2004-06-04,28.78,WIKI/AAPL.4
2004-06-07,29.81,WIKI/AAPL.4
2004-06-08,30.35,WIKI/AAPL.4
2004-06-09,30.2,WIKI/AAPL.4
2004-06-10,30.74,WIKI/AAPL.4
2004-06-14,30.12,WIKI/AAPL.4
2004-06-15,30.69,WIKI/AAPL.4
2004-06-16,32.74,WIKI/AAPL.4
2004-06-17,32.81,WIKI/AAPL.4
2004-06-18,32.91,WIKI/AAPL.4
2004-06-21,32.33,WIKI/AAPL.4
2004-06-22,33.0,WIKI/AAPL.4
2004-06-23,33.7,WIKI/AAPL.4
2004-06-24,33.18,WIKI/AAPL.4
2004-06-25,33.7,WIKI/AAPL.4
2004-06-28,32.49,WIKI/AAPL.4
2004-06-29,32.5,WIKI/AAPL.4
2004-06-30,32.54,WIKI/AAPL.4
2004-07-01,32.3,WIKI/AAPL.4
2004-07-02,31.08,WIKI/AAPL.4
2004-07-06,30.95,WIKI/AAPL.4
2004-07-07,30.39,WIKI/AAPL.4
2004-07-08,30.14,WIKI/AAPL.4
2004-07-09,30.03,WIKI/AAPL.4
2004-07-12,29.14,WIKI/AAPL.4
2004-07-13,29.22,WIKI/AAPL.4
2004-07-14,29.58,WIKI/AAPL.4
2004-07-15,32.93,WIKI/AAPL.4
2004-07-16,32.2,WIKI/AAPL.4
2004-07-19,31.97,WIKI/AAPL.4
2004-07-20,32.2,WIKI/AAPL.4
2004-07-21,31.62,WIKI/AAPL.4
2004-07-22,31.68,WIKI/AAPL.4
2004-07-23,30.7,WIKI/AAPL.4
2004-07-26,31.26,WIKI/AAPL.4
2004-07-27,32.43,WIKI/AAPL.4
2004-07-28,32.27,WIKI/AAPL.4
2004-07-29,32.64,WIKI/AAPL.4
2004-07-30,32.34,WIKI/AAPL.4
2004-08-02,31.58,WIKI/AAPL.4
2004-08-03,31.29,WIKI/AAPL.4
2004-08-04,31.79,WIKI/AAPL.4
2004-08-05,31.39,WIKI/AAPL.4
2004-08-06,29.78,WIKI/AAPL.4
2004-08-09,30.3,WIKI/AAPL.4
2004-08-10,31.52,WIKI/AAPL.4
2004-08-11,31.01,WIKI/AAPL.4
2004-08-12,30.37,WIKI/AAPL.4
2004-08-13,30.84,WIKI/AAPL.4
2004-08-16,30.78,WIKI/AAPL.4
2004-08-17,30.87,WIKI/AAPL.4
2004-08-18,31.74,WIKI/AAPL.4
2004-08-19,30.71,WIKI/AAPL.4
2004-08-20,30.8,WIKI/AAPL.4
2004-08-23,31.08,WIKI/AAPL.4
2004-08-24,31.95,WIKI/AAPL.4
2004-08-25,33.05,WIKI/AAPL.4
2004-08-26,34.66,WIKI/AAPL.4
2004-08-27,34.35,WIKI/AAPL.4
2004-08-30,34.12,WIKI/AAPL.4
2004-08-31,34.49,WIKI/AAPL.4
2004-09-01,35.86,WIKI/AAPL.4
2004-09-02,35.66,WIKI/AAPL.4
2004-09-03,35.23,WIKI/AAPL.4
2004-09-07,35.76,WIKI/AAPL.4
2004-09-08,36.35,WIKI/AAPL.4
2004-09-09,35.7,WIKI/AAPL.4
2004-09-10,35.87,WIKI/AAPL.4
2004-09-13,35.59,WIKI/AAPL.4
2004-09-14,35.49,WIKI/AAPL.4
2004-09-15,35.2,WIKI/AAPL.4
2004-09-16,36.35,WIKI/AAPL.4
2004-09-17,37.14,WIKI/AAPL.4
2004-09-20,37.71,WIKI/AAPL.4
2004-09-21,38.01,WIKI/AAPL.4
2004-09-22,36.92,WIKI/AAPL.4
2004-09-23,37.27,WIKI/AAPL.4
2004-09-24,37.29,WIKI/AAPL.4
2004-09-27,37.53,WIKI/AAPL.4
2004-09-28,38.04,WIKI/AAPL.4
2004-09-29,38.68,WIKI/AAPL.4
2004-09-30,38.75,WIKI/AAPL.4
2004-10-01,38.67,WIKI/AAPL.4
2004-10-04,38.79,WIKI/AAPL.4
2004-10-05,39.37,WIKI/AAPL.4
2004-10-06,40.64,WIKI/AAPL.4
2004-10-07,39.62,WIKI/AAPL.4
2004-10-08,39.06,WIKI/AAPL.4
2004-10-11,38.59,WIKI/AAPL.4
2004-10-12,38.29,WIKI/AAPL.4
2004-10-13,39.75,WIKI/AAPL.4
2004-10-14,44.98,WIKI/AAPL.4
2004-10-15,45.5,WIKI/AAPL.4
2004-10-18,47.75,WIKI/AAPL.4
2004-10-19,47.42,WIKI/AAPL.4
2004-10-20,47.47,WIKI/AAPL.4
2004-10-21,47.94,WIKI/AAPL.4
2004-10-22,47.41,WIKI/AAPL.4
2004-10-25,47.55,WIKI/AAPL.4
2004-10-26,47.97,WIKI/AAPL.4
2004-10-27,50.3,WIKI/AAPL.4
2004-10-28,52.19,WIKI/AAPL.4
2004-10-29,52.4,WIKI/AAPL.4
2004-11-01,52.45,WIKI/AAPL.4
2004-11-02,53.5,WIKI/AAPL.4
2004-11-03,55.31,WIKI/AAPL.4
2004-11-04,54.45,WIKI/AAPL.4
2004-11-05,54.72,WIKI/AAPL.4
2004-11-08,54.38,WIKI/AAPL.4
2004-11-09,54.05,WIKI/AAPL.4
2004-11-10,54.75,WIKI/AAPL.4
2004-11-11,55.3,WIKI/AAPL.4
2004-11-12,55.5,WIKI/AAPL.4
2004-11-15,55.24,WIKI/AAPL.4
2004-11-16,54.935,WIKI/AAPL.4
2004-11-17,54.9,WIKI/AAPL.4
2004-11-18,55.39,WIKI/AAPL.4
2004-11-19,55.17,WIKI/AAPL.4
2004-11-22,61.35,WIKI/AAPL.4
2004-11-23,61.27,WIKI/AAPL.4
2004-11-24,64.05,WIKI/AAPL.4
2004-11-26,64.55,WIKI/AAPL.4
2004-11-29,68.44,WIKI/AAPL.4
2004-11-30,67.05,WIKI/AAPL.4
2004-12-01,67.79,WIKI/AAPL.4
2004-12-02,65.21,WIKI/AAPL.4
2004-12-03,62.68,WIKI/AAPL.4
2004-12-06,65.78,WIKI/AAPL.4
2004-12-07,62.89,WIKI/AAPL.4
2004-12-08,63.28,WIKI/AAPL.4
2004-12-09,63.99,WIKI/AAPL.4
2004-12-10,65.15,WIKI/AAPL.4
2004-12-13,64.91,WIKI/AAPL.4
2004-12-14,65.29,WIKI/AAPL.4
2004-12-15,65.26,WIKI/AAPL.4
2004-12-16,66.596,WIKI/AAPL.4
2004-12-17,64.99,WIKI/AAPL.4
2004-12-20,62.72,WIKI/AAPL.4
2004-12-21,63.69,WIKI/AAPL.4
2004-12-22,63.75,WIKI/AAPL.4
2004-12-23,64.01,WIKI/AAPL.4
2004-12-27,63.16,WIKI/AAPL.4
2004-12-28,64.18,WIKI/AAPL.4
2004-12-29,64.44,WIKI/AAPL.4
2004-12-30,64.8,WIKI/AAPL.4
2004-12-31,64.4,WIKI/AAPL.4
2005-01-03,63.29,WIKI/AAPL.4
2005-01-04,63.94,WIKI/AAPL.4
2005-01-05,64.5,WIKI/AAPL.4
2005-01-06,64.55,WIKI/AAPL.4
2005-01-07,69.25,WIKI/AAPL.4
2005-01-10,68.96,WIKI/AAPL.4
2005-01-11,64.56,WIKI/AAPL.4
2005-01-12,65.46,WIKI/AAPL.4
2005-01-13,69.8,WIKI/AAPL.4
2005-01-14,70.2,WIKI/AAPL.4
2005-01-18,70.65,WIKI/AAPL.4
2005-01-19,69.88,WIKI/AAPL.4
2005-01-20,70.46,WIKI/AAPL.4
2005-01-21,70.49,WIKI/AAPL.4
2005-01-24,70.76,WIKI/AAPL.4
2005-01-25,72.05,WIKI/AAPL.4
2005-01-26,72.25,WIKI/AAPL.4
2005-01-27,72.64,WIKI/AAPL.4
2005-01-28,73.98,WIKI/AAPL.4
2005-01-31,76.9,WIKI/AAPL.4
2005-02-01,77.53,WIKI/AAPL.4
2005-02-02,79.63,WIKI/AAPL.4
2005-02-03,77.81,WIKI/AAPL.4
2005-02-04,78.84,WIKI/AAPL.4
2005-02-07,78.94,WIKI/AAPL.4
2005-02-08,80.9,WIKI/AAPL.4
2005-02-09,78.74,WIKI/AAPL.4
2005-02-10,78.36,WIKI/AAPL.4
2005-02-11,81.21,WIKI/AAPL.4
2005-02-14,84.63,WIKI/AAPL.4
2005-02-15,88.41,WIKI/AAPL.4
2005-02-16,90.13,WIKI/AAPL.4
2005-02-17,87.81,WIKI/AAPL.4
2005-02-18,86.81,WIKI/AAPL.4
2005-02-22,85.29,WIKI/AAPL.4
2005-02-23,88.23,WIKI/AAPL.4
2005-02-24,88.93,WIKI/AAPL.4
2005-02-25,88.99,WIKI/AAPL.4
2005-02-28,44.86,WIKI/AAPL.4
2005-03-01,44.5,WIKI/AAPL.4
2005-03-02,44.121,WIKI/AAPL.4
2005-03-03,41.79,WIKI/AAPL.4
2005-03-04,42.81,WIKI/AAPL.4
2005-03-07,42.75,WIKI/AAPL.4
2005-03-08,40.53,WIKI/AAPL.4
2005-03-09,39.35,WIKI/AAPL.4
2005-03-10,39.83,WIKI/AAPL.4
2005-03-11,40.27,WIKI/AAPL.4
2005-03-14,40.32,WIKI/AAPL.4
2005-03-15,40.96,WIKI/AAPL.4
2005-03-16,41.18,WIKI/AAPL.4
2005-03-17,42.25,WIKI/AAPL.4
2005-03-18,42.96,WIKI/AAPL.4
2005-03-21,43.7,WIKI/AAPL.4
2005-03-22,42.83,WIKI/AAPL.4
2005-03-23,42.55,WIKI/AAPL.4
2005-03-24,42.5,WIKI/AAPL.4
2005-03-28,42.53,WIKI/AAPL.4
2005-03-29,41.75,WIKI/AAPL.4
2005-03-30,42.8,WIKI/AAPL.4
2005-03-31,41.67,WIKI/AAPL.4
2005-04-01,40.89,WIKI/AAPL.4
2005-04-04,41.09,WIKI/AAPL.4
2005-04-05,41.89,WIKI/AAPL.4
2005-04-06,42.33,WIKI/AAPL.4
2005-04-07,43.56,WIKI/AAPL.4
2005-04-08,43.74,WIKI/AAPL.4
2005-04-11,41.92,WIKI/AAPL.4
2005-04-12,42.66,WIKI/AAPL.4
2005-04-13,41.04,WIKI/AAPL.4
2005-04-14,37.26,WIKI/AAPL.4
2005-04-15,35.35,WIKI/AAPL.4
2005-04-18,35.62,WIKI/AAPL.4
2005-04-19,37.09,WIKI/AAPL.4
2005-04-20,35.51,WIKI/AAPL.4
2005-04-21,37.14,WIKI/AAPL.4
2005-04-22,35.5,WIKI/AAPL.4
2005-04-25,36.98,WIKI/AAPL.4
2005-04-26,36.19,WIKI/AAPL.4
2005-04-27,35.95,WIKI/AAPL.4
2005-04-28,35.54,WIKI/AAPL.4
2005-04-29,36.06,WIKI/AAPL.4
2005-05-02,36.43,WIKI/AAPL.4
2005-05-03,36.21,WIKI/AAPL.4
2005-05-04,37.15,WIKI/AAPL.4
2005-05-05,36.68,WIKI/AAPL.4
2005-05-06,37.24,WIKI/AAPL.4
2005-05-09,36.97,WIKI/AAPL.4
2005-05-10,36.42,WIKI/AAPL.4
2005-05-11,35.61,WIKI/AAPL.4
2005-05-12,34.13,WIKI/AAPL.4
2005-05-13,34.77,WIKI/AAPL.4
2005-05-16,35.55,WIKI/AAPL.4
2005-05-17,35.36,WIKI/AAPL.4
2005-05-18,35.84,WIKI/AAPL.4
2005-05-19,37.55,WIKI/AAPL.4
2005-05-20,37.55,WIKI/AAPL.4
2005-05-23,39.76,WIKI/AAPL.4
