Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2016-01-19,24.602500915527344,24.662500381469727,23.875,24.165000915527344,22.190088272094727,212350800,AAPL
2016-01-20,23.774999618530273,24.547500610351562,23.354999542236328,24.197500228881836,22.219938278198242,289337600,AAPL
2016-01-21,24.264999389648438,24.469999313354492,23.735000610351562,24.075000762939453,22.107446670532227,208646000,AAPL
2016-01-22,24.657499313354492,25.364999771118164,24.592500686645508,25.354999542236328,23.2828426361084,263202000,AAPL
2016-01-25,25.3799991607666,25.38249969482422,24.802499771118164,24.860000610351562,22.82830047607422,207178000,AAPL
2016-01-26,24.982500076293945,25.219999313354492,24.517499923706055,24.997499465942383,22.95455551147461,300308000,AAPL
2016-01-27,24.010000228881836,24.157499313354492,23.334999084472656,23.354999542236328,21.44629669189453,533478800,AAPL
2016-01-28,23.447500228881836,23.6299991607666,23.09749984741211,23.522499084472656,21.60010528564453,222715200,AAPL
2016-01-29,23.697500228881836,24.334999084472656,23.587499618530273,24.334999084472656,22.346200942993164,257666000,AAPL
2016-02-01,24.11750030517578,24.177499771118164,23.850000381469727,24.107500076293945,22.137290954589844,163774000,AAPL
2016-02-02,23.854999542236328,24.010000228881836,23.56999969482422,23.6200008392334,21.689634323120117,149428800,AAPL
2016-02-03,23.75,24.209999084472656,23.520000457763672,24.087499618530273,22.118927001953125,183857200,AAPL
2016-02-04,23.96500015258789,24.332500457763672,23.797500610351562,24.149999618530273,22.296653747558594,185886800,AAPL
2016-02-05,24.1299991607666,24.229999542236328,23.422500610351562,23.5049991607666,21.70115089416504,185672400,AAPL
2016-02-08,23.282499313354492,23.924999237060547,23.260000228881836,23.752500534057617,21.92966079711914,216085600,AAPL
2016-02-09,23.572500228881836,23.985000610351562,23.482500076293945,23.747499465942383,21.925046920776367,177324800,AAPL
2016-02-10,23.979999542236328,24.087499618530273,23.524999618530273,23.5674991607666,21.75885772705078,169374400,AAPL
2016-02-11,23.447500228881836,23.68000030517578,23.147499084472656,23.424999237060547,21.62729263305664,200298800,AAPL
2016-02-12,23.547500610351562,23.625,23.252500534057617,23.497499465942383,21.694232940673828,161405600,AAPL
2016-02-16,23.7549991607666,24.212499618530273,23.65250015258789,24.15999984741211,22.305879592895508,196231600,AAPL
2016-02-17,24.167499542236328,24.552499771118164,24.037500381469727,24.530000686645508,22.647485733032227,179452800,AAPL
2016-02-18,24.709999084472656,24.72249984741211,24.022499084472656,24.065000534057617,22.218177795410156,156084000,AAPL
2016-02-19,24.0,24.190000534057617,23.950000762939453,24.010000228881836,22.16739845275879,141496800,AAPL
2016-02-22,24.077499389648438,24.225000381469727,23.979999542236328,24.219999313354492,22.361278533935547,137123200,AAPL
2016-02-23,24.100000381469727,24.125,23.637500762939453,23.672500610351562,21.85580062866211,127770400,AAPL
2016-02-24,23.4950008392334,24.094999313354492,23.329999923706055,24.024999618530273,22.181241989135742,145022800,AAPL
2016-02-25,24.012500762939453,24.190000534057617,23.8125,24.190000534057617,22.33359146118164,110330800,AAPL
2016-02-26,24.299999237060547,24.5049991607666,24.145000457763672,24.227500915527344,22.368207931518555,115964400,AAPL
2016-02-29,24.21500015258789,24.5575008392334,24.162500381469727,24.172500610351562,22.31743049621582,140865200,AAPL
2016-03-01,24.412500381469727,25.1924991607666,24.354999542236328,25.13249969482422,23.203750610351562,201628400,AAPL
2016-03-02,25.127500534057617,25.22249984741211,24.90999984741211,25.1875,23.254531860351562,132678400,AAPL
2016-03-03,25.145000457763672,25.427499771118164,25.112499237060547,25.375,23.427642822265625,147822800,AAPL
2016-03-04,25.592500686645508,25.9375,25.342500686645508,25.752500534057617,23.77617073059082,184220400,AAPL
2016-03-07,25.59749984741211,25.707500457763672,25.239999771118164,25.467500686645508,23.513044357299805,143315600,AAPL
2016-03-08,25.19499969482422,25.440000534057617,25.100000381469727,25.25749969482422,23.31916046142578,126247600,AAPL
2016-03-09,25.327499389648438,25.395000457763672,25.0674991607666,25.280000686645508,23.339937210083008,108806800,AAPL
2016-03-10,25.352500915527344,25.559999465942383,25.037500381469727,25.292499542236328,23.351472854614258,134054400,AAPL
2016-03-11,25.559999465942383,25.56999969482422,25.375,25.565000534057617,23.603059768676758,109632800,AAPL
2016-03-14,25.477500915527344,25.727500915527344,25.44499969482422,25.6299991607666,23.66307830810547,100304400,AAPL
2016-03-15,25.989999771118164,26.295000076293945,25.962499618530273,26.145000457763672,24.138553619384766,160270800,AAPL
2016-03-16,26.15250015258789,26.577499389648438,26.147499084472656,26.49250030517578,24.459383010864258,153214000,AAPL
2016-03-17,26.3799991607666,26.61750030517578,26.239999771118164,26.450000762939453,24.420146942138672,137682800,AAPL
2016-03-18,26.584999084472656,26.625,26.297500610351562,26.479999542236328,24.447837829589844,176820800,AAPL
2016-03-21,26.482500076293945,26.912500381469727,26.28499984741211,26.477500915527344,24.44553565979004,142010800,AAPL
2016-03-22,26.3125,26.822500228881836,26.302499771118164,26.68000030517578,24.632497787475586,129777600,AAPL
2016-03-23,26.6200008392334,26.767499923706055,26.475000381469727,26.532499313354492,24.49631118774414,102814000,AAPL
2016-03-24,26.36750030517578,26.5625,26.22249984741211,26.417499542236328,24.390140533447266,104532000,AAPL
2016-03-28,26.5,26.547500610351562,26.264999389648438,26.297500610351562,24.279354095458984,77645600,AAPL
2016-03-29,26.22249984741211,26.947500228881836,26.219999313354492,26.920000076293945,24.85407066345215,124760400,AAPL
2016-03-30,27.162500381469727,27.604999542236328,27.149999618530273,27.389999389648438,25.28800392150879,182404400,AAPL
2016-03-31,27.43000030517578,27.475000381469727,27.219999313354492,27.247499465942383,25.15644073486328,103553600,AAPL
2016-04-01,27.19499969482422,27.5,27.049999237060547,27.497499465942383,25.387258529663086,103496000,AAPL
2016-04-04,27.604999542236328,28.047500610351562,27.5674991607666,27.780000686645508,25.648075103759766,149424800,AAPL
2016-04-05,27.377500534057617,27.6825008392334,27.354999542236328,27.452499389648438,25.3457088470459,106314800,AAPL
2016-04-06,27.5575008392334,27.7450008392334,27.299999237060547,27.739999771118164,25.61113929748535,105616400,AAPL
2016-04-07,27.487499237060547,27.604999542236328,27.030000686645508,27.135000228881836,25.052574157714844,127207600,AAPL
2016-04-08,27.227500915527344,27.4424991607666,27.042499542236328,27.165000915527344,25.080276489257812,94326800,AAPL
2016-04-11,27.24250030517578,27.65250015258789,27.207500457763672,27.2549991607666,25.163366317749023,117630000,AAPL
2016-04-12,27.334999084472656,27.625,27.165000915527344,27.610000610351562,25.491119384765625,108929200,AAPL
2016-04-13,27.700000762939453,28.084999084472656,27.700000762939453,28.010000228881836,25.860424041748047,133029200,AAPL
2016-04-14,27.905000686645508,28.09749984741211,27.832500457763672,28.024999618530273,25.874271392822266,101895600,AAPL
2016-04-15,28.02750015258789,28.075000762939453,27.4325008392334,27.462499618530273,25.354942321777344,187756000,AAPL
2016-04-18,27.22249984741211,27.237499237060547,26.735000610351562,26.8700008392334,24.80791664123535,243286000,AAPL
2016-04-19,26.969999313354492,27.0,26.5575008392334,26.727500915527344,24.676345825195312,129539600,AAPL
2016-04-20,26.65999984741211,27.022499084472656,26.514999389648438,26.782499313354492,24.72712516784668,122444000,AAPL
2016-04-21,26.732500076293945,26.732500076293945,26.3799991607666,26.49250030517578,24.459383010864258,126210000,AAPL
2016-04-22,26.252500534057617,26.6200008392334,26.155000686645508,26.420000076293945,24.392444610595703,134732400,AAPL
2016-04-25,26.25,26.412500381469727,26.127500534057617,26.270000457763672,24.253957748413086,112126400,AAPL
2016-04-26,25.977500915527344,26.325000762939453,25.977500915527344,26.087499618530273,24.085464477539062,224064800,AAPL
2016-04-27,24.0,24.677499771118164,23.920000076293945,24.454999923706055,22.578245162963867,458408400,AAPL
2016-04-28,24.40250015258789,24.469999313354492,23.5625,23.707500457763672,21.888111114501953,328970800,AAPL
2016-04-29,23.497499465942383,23.68000030517578,23.127500534057617,23.434999465942383,21.63652801513672,274126000,AAPL
2016-05-02,23.49250030517578,23.520000457763672,23.100000381469727,23.40999984741211,21.613445281982422,192640400,AAPL
2016-05-03,23.549999237060547,23.934999465942383,23.420000076293945,23.795000076293945,21.968896865844727,227325200,AAPL
2016-05-04,23.799999237060547,23.975000381469727,23.454999923706055,23.547500610351562,21.740388870239258,164102000,AAPL
2016-05-05,23.5,23.517499923706055,23.170000076293945,23.309999465942383,21.652149200439453,143562000,AAPL
2016-05-06,23.342500686645508,23.362499237060547,22.962499618530273,23.18000030517578,21.53139305114746,174799600,AAPL
2016-05-09,23.25,23.4424991607666,23.147499084472656,23.197500228881836,21.547651290893555,131745600,AAPL
2016-05-10,23.332500457763672,23.392499923706055,23.02750015258789,23.354999542236328,21.69394874572754,134747200,AAPL
2016-05-11,23.3700008392334,23.392499923706055,23.114999771118164,23.127500534057617,21.48262596130371,114876400,AAPL
2016-05-12,23.18000030517578,23.19499969482422,22.36750030517578,22.584999084472656,20.978708267211914,305258800,AAPL
2016-05-13,22.5,22.917499542236328,22.5,22.6299991607666,21.020503997802734,177571200,AAPL
2016-05-16,23.09749984741211,23.59749984741211,22.912500381469727,23.469999313354492,21.800765991210938,245039200,AAPL
2016-05-17,23.637500762939453,23.674999237060547,23.252500534057617,23.372499465942383,21.710201263427734,187667600,AAPL
2016-05-18,23.540000915527344,23.802499771118164,23.47249984741211,23.639999389648438,21.95867919921875,168249600,AAPL
2016-05-19,23.65999984741211,23.65999984741211,23.392499923706055,23.549999237060547,21.875078201293945,121768400,AAPL
2016-05-20,23.65999984741211,23.857500076293945,23.6299991607666,23.80500030517578,22.1119441986084,128104000,AAPL
2016-05-23,23.967500686645508,24.297500610351562,23.917499542236328,24.107500076293945,22.39293098449707,152074400,AAPL
2016-05-24,24.30500030517578,24.522499084472656,24.209999084472656,24.475000381469727,22.734294891357422,140560800,AAPL
2016-05-25,24.667499542236328,24.934999465942383,24.52750015258789,24.905000686645508,23.133705139160156,152675200,AAPL
2016-05-26,24.920000076293945,25.1825008392334,24.65999984741211,25.102500915527344,23.317157745361328,225324800,AAPL
2016-05-27,24.860000610351562,25.11750030517578,24.8125,25.087499618530273,23.303232192993164,145364800,AAPL
2016-05-31,24.899999618530273,25.100000381469727,24.704999923706055,24.96500015258789,23.18943977355957,169228800,AAPL
2016-06-01,24.7549991607666,24.885000228881836,24.582500457763672,24.614999771118164,22.864337921142578,116693200,AAPL
2016-06-02,24.399999618530273,24.459999084472656,24.157499313354492,24.43000030517578,22.692493438720703,160766400,AAPL
2016-06-03,24.447500228881836,24.5674991607666,24.362499237060547,24.479999542236328,22.738933563232422,114019600,AAPL
2016-06-06,24.497499465942383,25.47249984741211,24.387500762939453,24.657499313354492,22.903810501098633,93170000,AAPL
2016-06-07,24.8125,24.967500686645508,24.739999771118164,24.75749969482422,22.99669647216797,89638000,AAPL
2016-06-08,24.7549991607666,24.889999389648438,24.670000076293945,24.735000610351562,22.975801467895508,83392400,AAPL
2016-06-09,24.625,24.997499465942383,24.614999771118164,24.912500381469727,23.140676498413086,106405600,AAPL
2016-06-10,24.63249969482422,24.837499618530273,24.6200008392334,24.707500457763672,22.95025634765625,126851600,AAPL
2016-06-13,24.672500610351562,24.780000686645508,24.274999618530273,24.334999084472656,22.604248046875,152082000,AAPL
2016-06-14,24.329999923706055,24.6200008392334,24.1875,24.364999771118164,22.63211441040039,127727600,AAPL
2016-06-15,24.454999923706055,24.602500915527344,24.25749969482422,24.28499984741211,22.55780029296875,117780800,AAPL
2016-06-16,24.112499237060547,24.4375,24.017499923706055,24.387500762939453,22.653017044067383,125307200,AAPL
2016-06-17,24.155000686645508,24.162500381469727,23.825000762939453,23.832500457763672,22.137489318847656,244032800,AAPL
2016-06-20,24.0,24.142499923706055,23.75749969482422,23.774999618530273,22.084075927734375,137647600,AAPL
2016-06-21,23.735000610351562,24.087499618530273,23.670000076293945,23.977500915527344,22.272172927856445,142185600,AAPL
2016-06-22,24.0625,24.22249984741211,23.837499618530273,23.887500762939453,22.18857765197754,116876400,AAPL
2016-06-23,23.985000610351562,24.072500228881836,23.8125,24.024999618530273,22.316295623779297,128960800,AAPL
2016-06-24,23.227500915527344,23.665000915527344,23.162500381469727,23.350000381469727,21.689306259155273,301245600,AAPL
2016-06-27,23.25,23.262500762939453,22.875,23.010000228881836,21.373485565185547,181958400,AAPL
2016-06-28,23.225000381469727,23.415000915527344,23.03499984741211,23.397499084472656,21.733421325683594,161779600,AAPL
2016-06-29,23.49250030517578,23.637500762939453,23.407499313354492,23.600000381469727,21.921518325805664,146124000,AAPL
2016-06-30,23.610000610351562,23.9424991607666,23.575000762939453,23.899999618530273,22.20018768310547,143345600,AAPL
2016-07-01,23.872499465942383,24.11750030517578,23.832500457763672,23.97249984741211,22.26753044128418,104106000,AAPL
2016-07-05,23.84749984741211,23.850000381469727,23.614999771118164,23.747499465942383,22.058536529541016,110820800,AAPL
2016-07-06,23.649999618530273,23.915000915527344,23.592500686645508,23.88249969482422,22.183929443359375,123796400,AAPL
2016-07-07,23.924999237060547,24.125,23.905000686645508,23.985000610351562,22.279136657714844,100558400,AAPL
2016-07-08,24.122499465942383,24.22249984741211,24.012500762939453,24.170000076293945,22.45098304748535,115648400,AAPL
2016-07-11,24.1875,24.412500381469727,24.1825008392334,24.2450008392334,22.52065086364746,95179600,AAPL
2016-07-12,24.292499542236328,24.424999237060547,24.280000686645508,24.354999542236328,22.622819900512695,96670000,AAPL
2016-07-13,24.352500915527344,24.417499542236328,24.209999084472656,24.217500686645508,22.49510383605957,103568800,AAPL
2016-07-14,24.34749984741211,24.747499465942383,24.329999923706055,24.697500228881836,22.940963745117188,155676000,AAPL
2016-07-15,24.729999542236328,24.825000762939453,24.625,24.69499969482422,22.938642501831055,120548000,AAPL
2016-07-18,24.674999237060547,25.032499313354492,24.649999618530273,24.957500457763672,23.182477951049805,145975600,AAPL
2016-07-19,24.889999389648438,25.0,24.834999084472656,24.967500686645508,23.191762924194336,95119600,AAPL
2016-07-20,25.0,25.114999771118164,24.934999465942383,24.989999771118164,23.212663650512695,105104000,AAPL
2016-07-21,24.957500457763672,25.25,24.782499313354492,24.857500076293945,23.089584350585938,130808000,AAPL
2016-07-22,24.815000534057617,24.825000762939453,24.577499389648438,24.665000915527344,22.910778045654297,113254800,AAPL
2016-07-25,24.5625,24.709999084472656,24.229999542236328,24.334999084472656,22.604248046875,161531600,AAPL
2016-07-26,24.204999923706055,24.49250030517578,24.104999542236328,24.167499542236328,22.448657989501953,224959200,AAPL
2016-07-27,26.0674991607666,26.087499618530273,25.6875,25.737499237060547,23.906993865966797,369379200,AAPL
2016-07-28,25.707500457763672,26.112499237060547,25.704999923706055,26.084999084472656,24.229785919189453,159479200,AAPL
2016-07-29,26.047500610351562,26.137500762939453,25.920000076293945,26.052499771118164,24.19959831237793,110934800,AAPL
2016-08-01,26.102500915527344,26.537500381469727,26.102500915527344,26.512500762939453,24.626880645751953,152671600,AAPL
2016-08-02,26.512500762939453,26.517499923706055,26.0,26.1200008392334,24.26229476928711,135266400,AAPL
2016-08-03,26.202499389648438,26.459999084472656,26.1924991607666,26.447500228881836,24.566503524780273,120810400,AAPL
2016-08-04,26.395000457763672,26.5,26.31999969482422,26.467500686645508,24.71826171875,109634800,AAPL
2016-08-05,26.5674991607666,26.912500381469727,26.545000076293945,26.8700008392334,25.09416961669922,162213600,AAPL
2016-08-08,26.8799991607666,27.092500686645508,26.790000915527344,27.092500686645508,25.301956176757812,112148800,AAPL
2016-08-09,27.0575008392334,27.235000610351562,27.002500534057617,27.202499389648438,25.40468406677246,105260800,AAPL
2016-08-10,27.177499771118164,27.225000381469727,26.940000534057617,27.0,25.2155704498291,96034000,AAPL
2016-08-11,27.1299991607666,27.232500076293945,26.962499618530273,26.982500076293945,25.19922637939453,109938000,AAPL
2016-08-12,26.94499969482422,27.110000610351562,26.94499969482422,27.045000076293945,25.257596969604492,74641600,AAPL
2016-08-15,27.03499984741211,27.385000228881836,27.020000457763672,27.3700008392334,25.56111717224121,103472800,AAPL
2016-08-16,27.407499313354492,27.5575008392334,27.302499771118164,27.344999313354492,25.537765502929688,135177600,AAPL
2016-08-17,27.274999618530273,27.342500686645508,27.084999084472656,27.30500030517578,25.500408172607422,101424000,AAPL
2016-08-18,27.3075008392334,27.399999618530273,27.2549991607666,27.270000457763672,25.467723846435547,87938800,AAPL
2016-08-19,27.1924991607666,27.422500610351562,27.09000015258789,27.34000015258789,25.533100128173828,101472400,AAPL
2016-08-22,27.21500015258789,27.274999618530273,26.962499618530273,27.127500534057617,25.334646224975586,103280800,AAPL
2016-08-23,27.147499084472656,27.329999923706055,27.13249969482422,27.212499618530273,25.414026260375977,85030800,AAPL
2016-08-24,27.142499923706055,27.1875,26.920000076293945,27.00749969482422,25.222579956054688,94700400,AAPL
2016-08-25,26.84749984741211,26.969999313354492,26.670000076293945,26.892499923706055,25.115175247192383,100344800,AAPL
2016-08-26,26.852500915527344,26.987499237060547,26.577499389648438,26.735000610351562,24.96808433532715,111065200,AAPL
2016-08-29,26.655000686645508,26.860000610351562,26.572500228881836,26.704999923706055,24.940065383911133,99881200,AAPL
2016-08-30,26.450000762939453,26.625,26.375,26.5,24.748615264892578,99455600,AAPL
2016-08-31,26.415000915527344,26.642499923706055,26.40999984741211,26.524999618530273,24.77196502685547,118649600,AAPL
2016-09-01,26.53499984741211,26.700000762939453,26.405000686645508,26.6825008392334,24.919052124023438,106806000,AAPL
2016-09-02,26.924999237060547,27.0,26.704999923706055,26.9325008392334,25.15253448486328,107210000,AAPL
2016-09-06,26.975000381469727,27.075000762939453,26.877500534057617,26.924999237060547,25.145524978637695,107521600,AAPL
2016-09-07,26.957500457763672,27.190000534057617,26.767499923706055,27.09000015258789,25.299619674682617,169457200,AAPL
2016-09-08,26.8125,26.8174991607666,26.309999465942383,26.3799991607666,24.636545181274414,212008000,AAPL
2016-09-09,26.15999984741211,26.43000030517578,25.782499313354492,25.782499313354492,24.078533172607422,186228000,AAPL
2016-09-12,25.662500381469727,26.43000030517578,25.63249969482422,26.360000610351562,24.617868423461914,181171200,AAPL
2016-09-13,26.877500534057617,27.197500228881836,26.809999465942383,26.987499237060547,25.203899383544922,248704800,AAPL
2016-09-14,27.1825008392334,28.25749969482422,27.149999618530273,27.9424991607666,26.095781326293945,443554800,AAPL
2016-09-15,28.46500015258789,28.9325008392334,28.372499465942383,28.892499923706055,26.982994079589844,359934400,AAPL
2016-09-16,28.780000686645508,29.032499313354492,28.510000228881836,28.729999542236328,26.831233978271484,319547600,AAPL
2016-09-19,28.797500610351562,29.045000076293945,28.3125,28.395000457763672,26.518373489379883,188092000,AAPL
2016-09-20,28.262500762939453,28.530000686645508,28.127500534057617,28.392499923706055,26.516036987304688,138057200,AAPL
2016-09-21,28.462499618530273,28.497499465942383,28.110000610351562,28.387500762939453,26.511367797851562,144012800,AAPL
2016-09-22,28.587499618530273,28.735000610351562,28.5,28.655000686645508,26.761192321777344,124296000,AAPL
2016-09-23,28.604999542236328,28.697500228881836,27.887500762939453,28.177499771118164,26.31524658203125,209924800,AAPL
2016-09-26,27.90999984741211,28.34749984741211,27.887500762939453,28.219999313354492,26.354936599731445,119477600,AAPL
2016-09-27,28.25,28.295000076293945,28.084999084472656,28.272499084472656,26.403972625732422,98429600,AAPL
2016-09-28,28.422500610351562,28.65999984741211,28.357500076293945,28.487499237060547,26.604759216308594,118564400,AAPL
2016-09-29,28.290000915527344,28.450000762939453,27.950000762939453,28.045000076293945,26.191505432128906,143548000,AAPL
2016-09-30,28.114999771118164,28.342500686645508,27.950000762939453,28.262500762939453,26.394636154174805,145516400,AAPL
2016-10-03,28.177499771118164,28.262500762939453,28.06999969482422,28.1299991607666,26.270885467529297,86807200,AAPL
2016-10-04,28.264999389648438,28.577499389648438,28.157499313354492,28.25,26.382953643798828,118947200,AAPL
2016-10-05,28.350000381469727,28.415000915527344,28.172500610351562,28.262500762939453,26.394636154174805,85812400,AAPL
2016-10-06,28.424999237060547,28.584999084472656,28.282499313354492,28.47249984741211,26.59075164794922,115117200,AAPL
2016-10-07,28.577499389648438,28.639999389648438,28.377500534057617,28.514999389648438,26.630441665649414,97433600,AAPL
2016-10-10,28.7549991607666,29.1875,28.68000030517578,29.012500762939453,27.095062255859375,144944000,AAPL
2016-10-11,29.424999237060547,29.672500610351562,29.049999237060547,29.075000762939453,27.153430938720703,256164000,AAPL
2016-10-12,29.337499618530273,29.4950008392334,29.1875,29.334999084472656,27.396244049072266,150347200,AAPL
2016-10-13,29.197500228881836,29.360000610351562,28.93000030517578,29.2450008392334,27.312196731567383,140769600,AAPL
2016-10-14,29.469999313354492,29.542499542236328,29.282499313354492,29.407499313354492,27.46395492553711,142608800,AAPL
2016-10-17,29.332500457763672,29.459999084472656,29.19499969482422,29.387500762939453,27.44527816772461,94499600,AAPL
2016-10-18,29.545000076293945,29.552499771118164,29.362499237060547,29.36750030517578,27.426607131958008,98214000,AAPL
2016-10-19,29.3125,29.440000534057617,28.450000762939453,29.280000686645508,27.344884872436523,80138400,AAPL
2016-10-20,29.21500015258789,29.344999313354492,29.082500457763672,29.264999389648438,27.330875396728516,96503200,AAPL
2016-10-21,29.202499389648438,29.227500915527344,29.06999969482422,29.149999618530273,27.22347640991211,92770800,AAPL
2016-10-24,29.274999618530273,29.434999465942383,29.25,29.412500381469727,27.468626022338867,94154800,AAPL
2016-10-25,29.487499237060547,29.59000015258789,29.327499389648438,29.5625,27.60871696472168,192516000,AAPL
2016-10-26,28.577499389648438,28.924999237060547,28.327499389648438,28.897499084472656,26.9876651763916,264536800,AAPL
2016-10-27,28.84749984741211,28.96500015258789,28.524999618530273,28.6200008392334,26.7285099029541,138248000,AAPL
2016-10-28,28.467500686645508,28.802499771118164,28.362499237060547,28.43000030517578,26.551055908203125,151446800,AAPL
2016-10-31,28.412500381469727,28.5575008392334,28.299999237060547,28.385000228881836,26.509033203125,105677600,AAPL
2016-11-01,28.364999771118164,28.4424991607666,27.63249969482422,27.872499465942383,26.0304012298584,175303200,AAPL
2016-11-02,27.850000381469727,28.087499618530273,27.8075008392334,27.897499084472656,26.05375099182129,113326800,AAPL
2016-11-03,27.7450008392334,27.864999771118164,27.387500762939453,27.457500457763672,25.774486541748047,107730400,AAPL
2016-11-04,27.13249969482422,27.5625,27.02750015258789,27.209999084472656,25.542158126831055,123348000,AAPL
2016-11-07,27.520000457763672,27.627500534057617,27.364999771118164,27.602500915527344,25.910606384277344,130240000,AAPL
2016-11-08,27.577499389648438,27.93000030517578,27.424999237060547,27.764999389648438,26.063140869140625,97016800,AAPL
2016-11-09,27.469999313354492,27.829999923706055,27.012500762939453,27.719999313354492,26.02090072631836,236705600,AAPL
2016-11-10,27.772499084472656,27.772499084472656,26.457500457763672,26.947500228881836,25.29574966430664,228538000,AAPL
2016-11-11,26.780000686645508,27.217500686645508,26.637500762939453,27.107500076293945,25.445945739746094,136575600,AAPL
2016-11-14,26.927499771118164,26.952499389648438,26.020000457763672,26.427499771118164,24.8076229095459,204702000,AAPL
2016-11-15,26.642499923706055,26.920000076293945,26.540000915527344,26.77750015258789,25.13616943359375,129058000,AAPL
2016-11-16,26.674999237060547,27.5575008392334,26.649999618530273,27.497499465942383,25.812042236328125,235362000,AAPL
2016-11-17,27.452499389648438,27.587499618530273,27.207500457763672,27.487499237060547,25.80264663696289,110528000,AAPL
2016-11-18,27.43000030517578,27.635000228881836,27.415000915527344,27.514999389648438,25.828462600708008,113715600,AAPL
2016-11-21,27.530000686645508,27.997499465942383,27.502500534057617,27.9325008392334,26.220373153686523,117058400,AAPL
2016-11-22,27.987499237060547,28.104999542236328,27.850000381469727,27.950000762939453,26.236806869506836,103862000,AAPL
2016-11-23,27.84000015258789,27.877500534057617,27.582500457763672,27.8075008392334,26.103031158447266,109705600,AAPL
2016-11-25,27.782499313354492,27.967500686645508,27.737499237060547,27.947500228881836,26.234451293945312,45903600,AAPL
2016-11-28,27.857500076293945,28.11750030517578,27.84749984741211,27.892499923706055,26.182828903198242,108776000,AAPL
2016-11-29,27.69499969482422,28.00749969482422,27.517499923706055,27.864999771118164,26.157011032104492,114115200,AAPL
