,datadate_full,tic,Close,Volume,Low,High,Open
795,2019-01-23,TSLA,38.47999954223633,92522400,37.92499923706055,38.78499984741211,38.537498474121094
796,2019-01-23,SONY,48.459999084472656,803200,48.09000015258789,49.119998931884766,49.02000045776367
797,2019-01-23,AAPL,19.172666549682617,187950000,18.779333114624023,19.633333206176758,19.5
798,2019-01-24,TSLA,38.17499923706055,101766000,37.935001373291016,38.619998931884766,38.52750015258789
799,2019-01-24,AAPL,48.369998931884766,886900,47.97999954223633,48.40999984741211,48.13999938964844
800,2019-01-24,SONY,19.43400001525879,120183000,18.618667602539062,19.57866668701172,18.868667602539062
801,2019-01-25,TSLA,39.439998626708984,134142000,38.58000183105469,39.532501220703125,38.869998931884766
802,2019-01-25,SONY,48.7599983215332,782200,48.65999984741211,49.0099983215332,48.93000030517578
803,2019-01-25,AAPL,19.80266761779785,108744000,19.303333282470703,19.90133285522461,19.625999450683594
804,2019-01-28,TSLA,39.07500076293945,104768400,38.415000915527344,39.08250045776367,38.9474983215332
805,2019-01-28,AAPL,48.83000183105469,743800,48.20000076293945,48.93000030517578,48.52000045776367
806,2019-01-28,SONY,19.7586669921875,96349500,19.183332443237305,19.83066749572754,19.527332305908203
807,2019-01-29,TSLA,38.66999816894531,166348800,38.52750015258789,39.532501220703125,39.0625
808,2019-01-29,SONY,48.779998779296875,674200,48.630001068115234,49.11000061035156,49.040000915527344
809,2019-01-29,AAPL,19.83066749572754,69325500,19.453332901000977,19.90399932861328,19.684667587280273
810,2019-01-30,TSLA,41.3125,244439200,40.057498931884766,41.537498474121094,40.8125
811,2019-01-30,AAPL,49.20000076293945,922100,48.310001373291016,49.2599983215332,48.779998779296875
812,2019-01-30,SONY,20.584667205810547,168754500,19.89933204650879,20.600000381469727,20.030000686645508
813,2019-01-31,TSLA,41.61000061035156,162958400,41.13999938964844,42.25,41.52750015258789
814,2019-01-31,SONY,50.119998931884766,1583600,49.689998626708984,50.540000915527344,50.040000915527344
815,2019-01-31,AAPL,20.468000411987305,188538000,19.600000381469727,20.770666122436523,20.066667556762695
816,2019-02-01,TSLA,41.630001068115234,130672400,41.48249816894531,42.244998931884766,41.7400016784668
817,2019-02-01,AAPL,46.150001525878906,6962800,45.119998931884766,50.040000915527344,50.0
818,2019-02-01,SONY,20.81399917602539,109251000,20.233333587646484,21.073333740234375,20.3613338470459
819,2019-02-04,TSLA,42.8125,125982000,41.81999969482422,42.915000915527344,41.852500915527344
820,2019-02-04,SONY,46.290000915527344,1977200,45.810001373291016,46.41999816894531,45.88999938964844
821,2019-02-04,AAPL,20.859333038330078,110281500,20.125333786010742,21.020000457763672,20.865333557128906
822,2019-02-05,TSLA,43.54499816894531,144406400,43.087501525878906,43.77000045776367,43.21500015258789
823,2019-02-05,AAPL,45.86000061035156,1609500,45.7599983215332,46.220001220703125,46.20000076293945
824,2019-02-05,SONY,21.42333221435547,101142000,20.816667556762695,21.496000289916992,20.832666397094727
825,2019-02-06,TSLA,43.560001373291016,112958400,43.212501525878906,43.89250183105469,43.662498474121094
826,2019-02-06,SONY,44.220001220703125,2822500,43.97999954223633,44.66999816894531,44.4900016784668
827,2019-02-06,AAPL,21.148000717163086,75577500,21.041332244873047,21.615999221801758,21.305999755859375
828,2019-02-07,TSLA,42.73500061035156,126966800,42.584999084472656,43.48500061035156,43.099998474121094
829,2019-02-07,AAPL,43.060001373291016,3049100,42.43000030517578,43.150001525878906,42.93000030517578
830,2019-02-07,SONY,20.500667572021484,97809000,20.200000762939453,20.979999542236328,20.886667251586914
831,2019-02-08,TSLA,42.602500915527344,95280000,42.10499954223633,42.665000915527344,42.247501373291016
832,2019-02-08,SONY,44.290000915527344,2078500,43.66999816894531,44.5,44.400001525878906
833,2019-02-08,AAPL,20.386667251586914,87663000,19.899999618530273,20.496667861938477,20.455333709716797
834,2019-02-11,TSLA,42.35749816894531,83973600,42.3125,42.8025016784668,42.76250076293945
835,2019-02-11,AAPL,44.59000015258789,2044900,44.20000076293945,44.709999084472656,44.5099983215332
836,2019-02-11,SONY,20.856000900268555,106945500,20.700000762939453,21.239999771118164,20.773332595825195
837,2019-02-12,TSLA,42.72249984741211,89134000,42.42499923706055,42.75,42.525001525878906
838,2019-02-12,SONY,44.279998779296875,1154100,44.029998779296875,44.4900016784668,44.029998779296875
839,2019-02-12,AAPL,20.78733253479004,82764000,20.641332626342773,21.21266746520996,21.079999923706055
840,2019-02-13,TSLA,42.54499816894531,89960800,42.47999954223633,43.119998931884766,42.84749984741211
841,2019-02-13,AAPL,45.060001373291016,1470200,44.47999954223633,45.34000015258789,44.529998779296875
842,2019-02-13,SONY,20.544666290283203,77124000,20.3713321685791,20.850000381469727,20.823333740234375
843,2019-02-14,TSLA,42.70000076293945,87342800,42.345001220703125,42.814998626708984,42.4275016784668
844,2019-02-14,SONY,45.119998931884766,730100,44.939998626708984,45.40999984741211,45.0
845,2019-02-14,AAPL,20.251333236694336,78012000,20.066667556762695,20.451332092285156,20.225332260131836
846,2019-02-15,TSLA,42.60499954223633,98507200,42.4375,42.92499923706055,42.8125
847,2019-02-15,AAPL,45.790000915527344,1445400,45.52000045776367,46.04999923706055,45.54999923706055
848,2019-02-15,SONY,20.525333404541016,58573500,20.260000228881836,20.53333282470703,20.299999237060547
849,2019-02-19,TSLA,42.73249816894531,75891200,42.372501373291016,42.86000061035156,42.4275016784668
850,2019-02-19,SONY,46.220001220703125,1662900,46.119998931884766,46.4900016784668,46.220001220703125
851,2019-02-19,AAPL,20.375999450683594,62526000,20.364667892456055,20.769332885742188,20.437332153320312
852,2019-02-20,TSLA,43.00749969482422,104457600,42.747501373291016,43.33000183105469,42.79750061035156
853,2019-02-20,AAPL,46.880001068115234,2226800,46.650001525878906,47.5,47.45000076293945
854,2019-02-20,SONY,20.17066764831543,107131500,19.933332443237305,20.420000076293945,20.29400062561035
855,2019-02-21,TSLA,42.76499938964844,68998800,42.57500076293945,43.092498779296875,42.95000076293945
856,2019-02-21,SONY,47.63999938964844,2215000,47.439998626708984,48.04999923706055,47.849998474121094
857,2019-02-21,AAPL,19.415332794189453,133638000,19.366666793823242,20.215999603271484,20.12066650390625
858,2019-02-22,TSLA,43.24250030517578,75652800,42.845001220703125,43.25,42.89500045776367
859,2019-02-22,AAPL,47.88999938964844,1189600,47.779998779296875,48.150001525878906,47.900001525878906
860,2019-02-22,SONY,19.6473331451416,86109000,19.47333335876465,19.766666412353516,19.632667541503906
861,2019-02-25,TSLA,43.557498931884766,87493600,43.48749923706055,43.967498779296875,43.540000915527344
862,2019-02-25,SONY,48.459999084472656,996800,48.38999938964844,48.7400016784668,48.54999923706055
863,2019-02-25,AAPL,19.917999267578125,99397500,19.799999237060547,20.19333267211914,19.860666275024414
864,2019-02-26,TSLA,43.58250045776367,68280800,43.29249954223633,43.82500076293945,43.4275016784668
865,2019-02-26,AAPL,48.189998626708984,1305700,47.97999954223633,48.36000061035156,48.16999816894531
866,2019-02-26,SONY,19.857332229614258,128737500,19.251333236694336,20.134000778198242,19.481332778930664
867,2019-02-27,TSLA,43.717498779296875,111341600,43.182498931884766,43.75,43.3025016784668
868,2019-02-27,SONY,48.43000030517578,866400,48.13999938964844,48.47999954223633,48.36000061035156
869,2019-02-27,AAPL,20.982667922973633,167758500,20.036666870117188,21.086666107177734,20.118667602539062
870,2019-02-28,TSLA,43.287498474121094,112861600,43.22999954223633,43.727500915527344,43.58000183105469
871,2019-02-28,AAPL,47.9900016784668,800900,47.91999816894531,48.2400016784668,48.209999084472656
872,2019-02-28,SONY,21.325332641601562,157810500,20.720666885375977,21.333332061767578,21.261333465576172
873,2019-03-01,TSLA,43.74250030517578,103544800,43.22249984741211,43.787498474121094,43.56999969482422
874,2019-03-01,SONY,47.88999938964844,969000,47.689998626708984,48.060001373291016,47.81999969482422
875,2019-03-01,AAPL,19.652666091918945,343671000,19.459999084472656,20.475332260131836,20.46266746520996
876,2019-03-04,TSLA,43.962501525878906,109744800,43.49250030517578,44.4375,43.92250061035156
877,2019-03-04,AAPL,47.619998931884766,1230900,47.22999954223633,47.869998931884766,47.779998779296875
878,2019-03-04,SONY,19.02400016784668,256452000,18.851999282836914,19.933332443237305,19.874666213989258
879,2019-03-05,TSLA,43.88249969482422,78949600,43.6349983215332,44.0,43.98500061035156
880,2019-03-05,SONY,47.65999984741211,638300,47.529998779296875,47.900001525878906,47.75
881,2019-03-05,AAPL,18.43600082397461,281470500,18.00666618347168,18.933332443237305,18.799999237060547
882,2019-03-06,TSLA,43.630001068115234,83241600,43.48500061035156,43.872501373291016,43.66749954223633
883,2019-03-06,AAPL,47.529998779296875,685400,47.52000045776367,47.810001373291016,47.68000030517578
884,2019-03-06,SONY,18.416000366210938,155032500,18.292667388916016,18.767332077026367,18.43199920654297
885,2019-03-07,TSLA,43.125,99185600,43.005001068115234,43.61000061035156,43.467498779296875
886,2019-03-07,SONY,46.400001525878906,1360200,46.13999938964844,47.0,47.0
887,2019-03-07,AAPL,18.439332962036133,141637500,18.28333282470703,18.979999542236328,18.589332580566406
888,2019-03-08,TSLA,43.227500915527344,95997600,42.375,43.26750183105469,42.58000183105469
889,2019-03-08,AAPL,45.95000076293945,1074100,45.189998626708984,46.0,45.279998779296875
890,2019-03-08,SONY,18.94266700744629,132294000,18.392667770385742,19.03933334350586,18.46066665649414
891,2019-03-11,TSLA,44.724998474121094,128044000,43.837501525878906,44.779998779296875,43.872501373291016
892,2019-03-11,SONY,46.099998474121094,1555600,45.15999984741211,46.18000030517578,45.29999923706055
893,2019-03-11,AAPL,19.39466667175293,110884500,18.700000762939453,19.41866683959961,18.90133285522461
894,2019-03-12,TSLA,45.227500915527344,129870400,44.842498779296875,45.66749954223633,45.0
895,2019-03-12,AAPL,46.310001373291016,1290200,46.15999984741211,46.650001525878906,46.220001220703125
896,2019-03-12,SONY,18.890666961669922,112561500,18.737333297729492,19.204666137695312,19.099332809448242
897,2019-03-13,TSLA,45.4275016784668,124130000,45.22999954223633,45.82500076293945,45.5625
898,2019-03-13,SONY,46.65999984741211,920600,46.459999084472656,46.84000015258789,46.56999969482422
899,2019-03-13,AAPL,19.263999938964844,102670500,18.84666633605957,19.465999603271484,18.926666259765625
900,2019-03-14,TSLA,45.932498931884766,94318000,45.63999938964844,46.025001525878906,45.974998474121094
901,2019-03-14,AAPL,46.119998931884766,778100,45.95000076293945,46.2400016784668,46.22999954223633
902,2019-03-14,SONY,19.33066749572754,106551000,19.21933364868164,19.69266700744629,19.496667861938477
903,2019-03-15,TSLA,46.529998779296875,156171600,45.935001373291016,46.83250045776367,46.212501525878906
904,2019-03-15,SONY,46.25,848000,46.04999923706055,46.529998779296875,46.209999084472656
905,2019-03-15,AAPL,18.36199951171875,221782500,18.293333053588867,18.9146671295166,18.900667190551758
906,2019-03-18,TSLA,47.005001068115234,104879200,46.4474983215332,47.09749984741211,46.45000076293945
907,2019-03-18,AAPL,46.08000183105469,632800,45.97999954223633,46.279998779296875,46.25
908,2019-03-18,SONY,17.965999603271484,154215000,17.81999969482422,18.536666870117188,18.399999618530273
909,2019-03-19,TSLA,46.63249969482422,126585600,46.47999954223633,47.247501373291016,47.087501525878906
910,2019-03-19,SONY,45.529998779296875,2231600,45.4900016784668,46.33000183105469,46.20000076293945
911,2019-03-19,AAPL,17.83133316040039,177009000,17.56399917602539,18.219999313354492,17.833332061767578
912,2019-03-20,TSLA,47.040000915527344,124140800,46.182498931884766,47.372501373291016,46.557498931884766
913,2019-03-20,AAPL,43.279998779296875,3729000,43.0099983215332,44.11000061035156,44.040000915527344
914,2019-03-20,SONY,18.239999771118164,103623000,17.753332138061523,18.33133316040039,17.979333877563477
915,2019-03-21,TSLA,48.772499084472656,204136800,47.45249938964844,49.08250045776367,47.505001068115234
916,2019-03-21,SONY,44.0099983215332,1392400,43.04999923706055,44.119998931884766,43.09000015258789
917,2019-03-21,AAPL,18.26799964904785,89206500,17.89666748046875,18.43000030517578,18.17333221435547
918,2019-03-22,TSLA,47.76250076293945,169630800,47.69499969482422,49.42250061035156,48.834999084472656
919,2019-03-22,AAPL,42.029998779296875,1579100,42.02000045776367,42.72999954223633,42.72999954223633
920,2019-03-22,SONY,17.635332107543945,131184000,17.600000381469727,18.18666648864746,18.172000885009766
921,2019-03-25,TSLA,47.185001373291016,175381200,46.650001525878906,47.994998931884766,47.877498626708984
922,2019-03-25,SONY,42.150001525878906,954900,41.90999984741211,42.47999954223633,42.099998474121094
923,2019-03-25,AAPL,17.3613338470459,153225000,16.964000701904297,17.545333862304688,17.31399917602539
924,2019-03-26,TSLA,46.6974983215332,199202000,46.14500045776367,48.220001220703125,47.915000915527344
925,2019-03-26,AAPL,42.72999954223633,1317800,42.47999954223633,43.27000045776367,42.75
926,2019-03-26,SONY,17.851333618164062,110263500,17.6286678314209,18.017332077026367,17.62933349609375
927,2019-03-27,TSLA,47.11750030517578,119393600,46.63750076293945,47.439998626708984,47.1875
928,2019-03-27,SONY,42.790000915527344,1696300,42.56999969482422,43.060001373291016,42.869998931884766
929,2019-03-27,AAPL,18.32200050354004,131688000,17.8786678314209,18.357999801635742,17.916667938232422
930,2019-03-28,TSLA,47.18000030517578,83121600,46.88249969482422,47.38999938964844,47.23749923706055
931,2019-03-28,AAPL,42.400001525878906,978300,42.15999984741211,42.720001220703125,42.689998626708984
932,2019-03-28,SONY,18.57466697692871,101611500,18.34000015258789,18.68866729736328,18.477333068847656
933,2019-03-29,TSLA,47.48749923706055,94256000,47.1349983215332,47.52000045776367,47.45750045776367
934,2019-03-29,SONY,42.2400016784668,908700,41.97999954223633,42.36000061035156,42.29999923706055
935,2019-03-29,AAPL,18.657333374023438,89869500,18.299999237060547,18.67733383178711,18.579999923706055
936,2019-04-01,TSLA,47.810001373291016,111448000,47.095001220703125,47.91999816894531,47.90999984741211
937,2019-04-01,AAPL,42.97999954223633,1000600,42.630001068115234,43.02000045776367,42.68000030517578
938,2019-04-01,SONY,19.278667449951172,121656000,18.75200080871582,19.280000686645508,18.841333389282227
939,2019-04-02,TSLA,48.505001068115234,91062800,47.76250076293945,48.6150016784668,47.772499084472656
940,2019-04-02,SONY,42.16999816894531,1325800,42.060001373291016,42.529998779296875,42.310001373291016
941,2019-04-02,AAPL,19.058666229248047,82183500,18.92533302307129,19.29599952697754,19.219999313354492
942,2019-04-03,TSLA,48.837501525878906,93087200,48.287498474121094,49.125,48.3125
943,2019-04-03,AAPL,42.38999938964844,1010500,42.349998474121094,42.650001525878906,42.560001373291016
944,2019-04-03,SONY,19.45400047302246,118791000,19.14466667175293,19.744667053222656,19.154666900634766
945,2019-04-04,TSLA,48.92250061035156,76457200,48.28499984741211,49.092498779296875,48.6974983215332
946,2019-04-04,SONY,42.52000045776367,2378400,42.029998779296875,42.63999938964844,42.04999923706055
947,2019-04-04,AAPL,17.851999282836914,355810500,17.37266731262207,18.079999923706055,17.459333419799805
948,2019-04-05,TSLA,49.25,74106400,48.98249816894531,49.275001525878906,49.11249923706055
949,2019-04-05,AAPL,43.06999969482422,1212200,43.02000045776367,43.290000915527344,43.25
950,2019-04-05,SONY,18.33066749572754,195574500,17.74066734313965,18.406667709350586,17.99066734313965
951,2019-04-08,TSLA,50.025001525878906,103526800,49.084999084472656,50.057498931884766,49.10499954223633
952,2019-04-08,SONY,46.599998474121094,8331100,42.959999084472656,46.91999816894531,43.0
953,2019-04-08,AAPL,18.213333129882812,156156000,18.029333114624023,18.743999481201172,18.512666702270508
954,2019-04-09,TSLA,49.875,143072800,49.807498931884766,50.712501525878906,50.08000183105469
955,2019-04-09,AAPL,46.189998626708984,4273300,45.810001373291016,46.79999923706055,46.630001068115234
956,2019-04-09,SONY,18.15399932861328,88560000,17.974000930786133,18.333332061767578,18.110000610351562
957,2019-04-10,TSLA,50.154998779296875,86781200,49.54499816894531,50.185001373291016,49.66999816894531
958,2019-04-10,SONY,46.08000183105469,1032100,45.86000061035156,46.22999954223633,45.86000061035156
959,2019-04-10,AAPL,18.40399932861328,105919500,18.19266700744629,18.558666229248047,18.44933319091797
960,2019-04-11,TSLA,49.73749923706055,83603200,49.61000061035156,50.25,50.212501525878906
961,2019-04-11,AAPL,46.25,1157600,45.9900016784668,46.41999816894531,46.06999969482422
962,2019-04-11,SONY,17.89466667175293,147538500,17.706666946411133,18.03333282470703,17.886667251586914
963,2019-04-12,TSLA,49.717498779296875,111042800,49.0525016784668,50.03499984741211,49.79999923706055
964,2019-04-12,SONY,46.9900016784668,984800,46.75,47.150001525878906,46.86000061035156
965,2019-04-12,AAPL,17.84666633605957,101190000,17.788667678833008,18.1299991607666,18.014667510986328
966,2019-04-15,TSLA,49.807498931884766,70146400,49.502498626708984,49.962501525878906,49.64500045776367
967,2019-04-15,AAPL,47.310001373291016,1704600,46.93000030517578,47.65999984741211,47.029998779296875
968,2019-04-15,SONY,17.7586669921875,150579000,17.242000579833984,17.92533302307129,17.908666610717773
969,2019-04-16,TSLA,49.8125,102785600,49.63999938964844,50.342498779296875,49.8650016784668
970,2019-04-16,SONY,47.95000076293945,1066300,47.720001220703125,48.130001068115234,47.88999938964844
971,2019-04-16,AAPL,18.224000930786133,109093500,17.648000717163086,18.333332061767578,17.71666717529297
972,2019-04-17,TSLA,50.782501220703125,115627200,49.65250015258789,50.845001220703125,49.8849983215332
973,2019-04-17,AAPL,47.7400016784668,2349500,47.56999969482422,48.279998779296875,48.119998931884766
974,2019-04-17,SONY,18.082000732421875,76897500,17.902666091918945,18.319332122802734,18.316667556762695
975,2019-04-18,TSLA,50.96500015258789,96783200,50.630001068115234,51.037498474121094,50.779998779296875
976,2019-04-18,SONY,47.86000061035156,1076300,47.56999969482422,48.029998779296875,47.779998779296875
977,2019-04-18,AAPL,18.21733283996582,88144500,17.983333587646484,18.32266616821289,18.082000732421875
978,2019-04-22,TSLA,51.13249969482422,77758000,50.584999084472656,51.23500061035156,50.70750045776367
